paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,The hallucination problem of Large Language Models (LLMs) significantly limits t,3,0.023731887340545654,-0.006935596466064453,1.0,0.2944673884387127,0.38060150559573014,1.0,0.16501330002211034,1.359375,0.16667846665950492
2,Resume screening is perceived as a particularly suitable task for LLMs given the,7,0.0018674135208129883,-0.004874885082244873,0.8928571428571429,0.4004847003146899,0.5055479476518373,1.0,2.602605100022629,20.71875,2.5356669000078305
3,"If we use LLMs as judges to evaluate the complex decisions of other LLMs, who...",2,0.0735321044921875,0.010199904441833496,0.9999999999999999,0.39897705857100807,0.41622160502996874,0.9999999999999999,0.10595390002708882,0.859375,0.11448363333086793
4,Large language models (LLMs) are transforming human-computer interaction and con,3,0.05499380826950073,0.0005944967269897461,1.0,0.3291690797564872,0.40493878197983585,1.0,0.20919119997415692,1.703125,0.18803560000378639
5,The rapid growth and popularity of large language model (LLM) app stores have cr,4,0.06266641616821289,-0.022564351558685303,1.0,0.29790139961142303,0.37472962608775046,1.0,0.34002519998466596,2.75,0.361501533324675
6,Autonomous agents powered by large language models (LLMs) enable novel use cases,7,0.025381505489349365,-0.026172101497650146,1.0,0.21228297090961198,0.3335954337187599,1.0,1.9279068000032566,15.421875,2.0062207999872044
7,Large Language Models (LLMs) have shown promise in the autonomous driving sector,7,0.014133274555206299,-0.0288122296333313,0.8571428571428573,0.2752691965107093,0.3648247983040087,1.0,2.611184899986256,20.71875,2.573013399999278
8,Large language models (LLMs) can label data faster and cheaper than humans for v,4,0.03383803367614746,-0.021623075008392334,1.0,0.31101135720408096,0.3884639059955525,1.0,0.35935459996107966,2.875,0.36480999999912456
9,Difficult decision-making problems abound in various disciplines and domains. Th,4,0.004891932010650635,0.011471331119537354,0.7999999999999999,0.36985058611880783,0.4401378566262547,1.0,0.4058176999678835,3.203125,0.4058109666608895
10,Recent development in large language models (LLMs) has demonstrated impressive d,4,0.0018836259841918945,-0.008257687091827393,1.0,0.3010491953023604,0.42129899057526315,1.0,0.43302440003026277,3.5,0.381116399987756
11,While large language models (LLMs) have shown remarkable capability to generate ,5,0.04238766431808472,-0.011454463005065918,0.9999999999999999,0.28482031960044624,0.3900882481020692,0.9999999999999999,0.9128040999639779,7.21875,0.9166314666508697
12,Large language models (LLMs) are being used in data science code generation task,4,0.026467561721801758,-0.007636308670043945,0.7999999999999999,0.2675969069544464,0.38447500052433325,1.0,0.40193340001860633,3.1875,0.4151326666663711
13,Web browsing agents powered by large language models (LLMs) have shown tremendou,7,0.0035341978073120117,-0.010907292366027832,0.8214285714285715,0.35020853440769745,0.44095170786315363,1.0,2.709576699999161,21.6875,2.9035408666629032
14,Effective feedback is essential for fostering students' success in scientific in,4,0.033877432346343994,0.056871652603149414,1.0,0.34798917714852956,0.44539261883340564,1.0,0.3478675000369549,2.734375,0.3689599333253379
15,LLM test-time compute (or LLM inference) via search has emerged as a promising r,2,0.05573153495788574,-0.017770230770111084,0.9999999999999999,0.6226753128779225,0.6375737869570783,0.9999999999999999,0.12272099999245256,0.9375,0.11919433332514018
16,"Background: There is great interest in agentic LLMs, large language models that ",4,0.02455580234527588,-0.010072529315948486,1.0,0.262562917388568,0.3740065628415916,1.0,0.3823485000175424,3.0,0.38935460000842187
17,Although instruction-tuned large language models (LLMs) have exhibited remarkabl,2,0.07749927043914795,-0.011921525001525879,0.9999999999999999,0.5322038555619236,0.5334414080619511,0.9999999999999999,0.1058610999607481,0.859375,0.0889399999869056
18,"We study how to watermark LLM outputs, i.e. embedding algorithmically detectable",8,0.004529356956481934,-0.0058397650718688965,0.9285714285714287,0.28865465661825923,0.389798831938244,1.0,3.489228999998886,27.859375,3.4745909333384284
19,"Modern IR systems are increasingly tasked with answering complex, multi-faceted ",4,0.004112124443054199,-0.02389383316040039,1.0,0.6829671256523571,0.6927622853595711,1.0,0.45829400001093745,3.75,0.4228106999847417
20,Codebooks -- documents that operationalize concepts and outline annotation proce,5,-0.004336297512054443,-0.009512662887573242,0.6,0.41120633737410917,0.5661533383910222,0.9999999999999999,0.9725487000541762,7.75,0.9765839999890886
21,"LLM ensembles are widely used for LLM judges. However, how to estimate their acc",4,0.008391022682189941,0.06141692399978638,0.39999999999999997,0.698583972268818,0.7003583152276766,1.0,0.47966579999774694,3.75,0.489043266667674
22,Rapid advancements in large language models (LLMs) have the potential to assist ,4,0.06467807292938232,-0.021932125091552734,1.0,0.295985286458961,0.37683007306993843,1.0,0.4285870000021532,3.46875,0.41338793333852664
23,"Large language models (LLMs) perform strongly on biological benchmarks, raising ",6,0.03760027885437012,-0.016938328742980957,0.8285714285714287,0.23247613129863057,0.33698206276165493,1.0,1.304204199986998,10.34375,1.2676548666786402
24,This paper shifts focus to the often-overlooked input embeddings - the initial r,5,0.011085212230682373,-0.00927114486694336,0.9999999999999999,0.27242043991502296,0.38680143791443733,0.9999999999999999,0.7038056000019424,5.59375,0.6965195999946445
25,Standard simulations of the Iterated Prisoners Dilemma (IPD) operate in determin,3,0.03229057788848877,0.003113687038421631,1.0,0.3469649103747859,0.42130601966425824,1.0,0.2621938000083901,2.125,0.26713890000246465
