paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,The hallucination problem of Large Language Models (LLMs) significantly limits t,3,0.023731887340545654,-0.006935596466064453,1.0,0.32782555061703605,0.39484439400278853,1.0,0.07472659996710718,0.5,0.04069066668550173
2,Resume screening is perceived as a particularly suitable task for LLMs given the,7,0.0018674135208129883,-0.004874885082244873,0.8928571428571429,0.30151485839892217,0.3981280333469068,1.0,0.0754311999771744,0.515625,0.06253106668979551
3,"If we use LLMs as judges to evaluate the complex decisions of other LLMs, who...",2,0.0735321044921875,0.010199904441833496,0.9999999999999999,0.41512431861072285,0.42757181333357613,0.9999999999999999,0.04927860002499074,0.375,0.03415273333666846
4,Large language models (LLMs) are transforming human-computer interaction and con,3,0.05499380826950073,0.0005944967269897461,1.0,0.396427503899994,0.44845330441279857,1.0,0.05446929996833205,0.359375,0.0413645000080578
5,The rapid growth and popularity of large language model (LLM) app stores have cr,4,0.06266641616821289,-0.022564351558685303,1.0,0.3132272320310941,0.39069421362757556,1.0,0.05750270001590252,0.4375,0.043443599987464644
6,Autonomous agents powered by large language models (LLMs) enable novel use cases,7,0.025381505489349365,-0.026172101497650146,0.9642857142857145,0.2676782690136968,0.35714218262851727,1.0,0.0760526999947615,0.625,0.059307099999083825
7,Large Language Models (LLMs) have shown promise in the autonomous driving sector,7,0.014133274555206299,-0.0288122296333313,0.9642857142857145,0.23202299625555178,0.3439505880787683,1.0,0.08381169999483973,0.625,0.06957910000346601
8,Large language models (LLMs) can label data faster and cheaper than humans for v,4,0.03383803367614746,-0.021623075008392334,1.0,0.3559515471822445,0.4137400316381898,1.0,0.08890760003123432,0.734375,0.04828583332709968
9,Difficult decision-making problems abound in various disciplines and domains. Th,4,0.004891932010650635,0.011471331119537354,1.0,0.44562318568319853,0.49213782687966795,1.0,0.06452260003425181,0.546875,0.04921083332737908
10,Recent development in large language models (LLMs) has demonstrated impressive d,4,0.0018836259841918945,-0.008257687091827393,1.0,0.4250026421455919,0.5041107979263815,1.0,0.06133130000671372,0.484375,0.057619699994878225
11,While large language models (LLMs) have shown remarkable capability to generate ,5,0.04238766431808472,-0.011454463005065918,0.8999999999999998,0.30019337434940596,0.38685943463246614,0.9999999999999999,0.07411500002490357,0.46875,0.0609921000044172
12,Large language models (LLMs) are being used in data science code generation task,4,0.026467561721801758,-0.007636308670043945,1.0,0.22394475983404571,0.37561206863739055,1.0,0.05888640001649037,0.5,0.04368583334144205
13,Web browsing agents powered by large language models (LLMs) have shown tremendou,7,0.0035341978073120117,-0.010907292366027832,0.9642857142857145,0.3493103244219903,0.4241716095020806,1.0,0.09399710001889616,0.71875,0.08267283336802696
14,Effective feedback is essential for fostering students' success in scientific in,4,0.01131516695022583,0.03176116943359375,0.7999999999999999,0.4674037026369243,0.5182935514092107,1.0,0.07927569997264072,0.703125,0.04605623334646225
15,LLM test-time compute (or LLM inference) via search has emerged as a promising r,2,0.05573153495788574,-0.017770230770111084,0.9999999999999999,0.6262801325778581,0.6418749776550083,0.9999999999999999,0.040805800002999604,0.390625,0.04296496667666361
16,"Background: There is great interest in agentic LLMs, large language models that ",4,0.02455580234527588,-0.010072529315948486,1.0,0.3027292742319354,0.39752589206496525,1.0,0.057950699992943555,0.484375,0.0472480000074332
17,Although instruction-tuned large language models (LLMs) have exhibited remarkabl,2,0.07749927043914795,-0.011921525001525879,0.9999999999999999,0.5689448258727117,0.5736160870347097,0.9999999999999999,0.042039800027851015,0.375,0.02953290002187714
18,"We study how to watermark LLM outputs, i.e. embedding algorithmically detectable",8,0.004529356956481934,-0.0058397650718688965,0.9761904761904763,0.47587284243270545,0.5599447648645024,1.0,0.0888359000091441,0.625,0.07666316667261223
19,"Modern IR systems are increasingly tasked with answering complex, multi-faceted ",4,0.004112124443054199,-0.02389383316040039,1.0,0.4126785563708643,0.47632498458465705,1.0,0.055557799991220236,0.375,0.049049133337878935
20,Codebooks -- documents that operationalize concepts and outline annotation proce,5,-0.008481323719024658,-0.012376129627227783,0.8999999999999998,0.5466594502522515,0.5680496681864118,0.9999999999999999,0.075810200010892,0.609375,0.08420800000506763
21,"LLM ensembles are widely used for LLM judges. However, how to estimate their acc",4,-0.0014684796333312988,0.010322034358978271,0.6000000000000001,0.34180996141360986,0.4610747358988852,1.0,0.07981259998632595,0.625,0.05600580000706638
22,Rapid advancements in large language models (LLMs) have the potential to assist ,4,0.06467807292938232,-0.021932125091552734,1.0,0.2771597039332573,0.37134300741127735,1.0,0.05603000003611669,0.5,0.04680200000681604
23,"Large language models (LLMs) perform strongly on biological benchmarks, raising ",6,0.03760027885437012,-0.016938328742980957,1.0,0.28745306019776456,0.3774271114467807,1.0,0.06776939996052533,0.609375,0.05725523332754771
24,This paper shifts focus to the often-overlooked input embeddings - the initial r,5,0.011085212230682373,-0.00927114486694336,0.9999999999999999,0.3801406818265014,0.45092581653340846,0.9999999999999999,0.07866230001673102,0.671875,0.045558599987998605
25,Standard simulations of the Iterated Prisoners Dilemma (IPD) operate in determin,3,0.03229057788848877,0.003113687038421631,1.0,0.46182655935244404,0.4846115756842108,1.0,0.07007259997772053,0.5,0.055405766664383314
26,Large Language Models (LLMs) are increasingly used in decision-making scenarios ,3,0.03749889135360718,-0.016688048839569092,1.0,0.3262261317088955,0.40225593371169044,1.0,0.04948859999421984,0.453125,0.04232170002069324
27,"Large Language Models (LLMs), such as the GPT series, have driven significant in",5,0.04371285438537598,0.005080163478851318,0.9999999999999999,0.26166603063740507,0.3771527643712113,0.9999999999999999,0.05678660003468394,0.5,0.04818850000932192
28,Large language models (LLMs) have achieved remarkable success in natural languag,4,0.05481517314910889,-0.016833901405334473,1.0,0.31406939539332945,0.4099118514146808,1.0,0.060432600032072514,0.5,0.058915999989646174
29,One critical challenge in the institutional adoption journey of Large Language M,3,0.03146779537200928,-0.023401260375976562,1.0,0.33147975445545524,0.42411627561997445,1.0,0.051212399965152144,0.390625,0.042769400014852486
30,"Recently, Large Language Models (LLMs) have made significant advancements and ar",4,0.03333139419555664,-0.014933466911315918,1.0,0.3105393904717763,0.4005408218861978,1.0,0.06218449998414144,0.5,0.051193466662274055
31,Large language models (LLMs) have shown great potential in natural language proc,3,0.039803385734558105,-0.017052173614501953,1.0,0.3235323474648547,0.414180724806376,1.0,0.04826269997283816,0.375,0.04288413334870711
32,Large Language Model (LLM) based coding tools have been tremendously successful ,4,0.0072917938232421875,0.008441805839538574,1.0,0.41662247007671327,0.48617679575188144,1.0,0.0754198000067845,0.46875,0.055684899988894664
33,"Despite the rapid advancement of LLM-based agents, the reliable evaluation of th",5,0.008174717426300049,-0.009070932865142822,0.8999999999999998,0.35019780535735867,0.4239506065204848,0.9999999999999999,0.06644470000173897,0.484375,0.0571571666902552
34,Wav2Prompt is proposed which allows straightforward integration between spoken i,6,0.015153586864471436,-0.031379640102386475,1.0,0.37391083184972046,0.4588463456573804,1.0,0.08327800000552088,0.625,0.06935416666480403
35,This paper introduces a vision of confidential prompting: securing user prompts ,6,0.061889708042144775,-0.020572543144226074,0.8285714285714287,0.21900032010595039,0.34620453188126415,1.0,0.08117360004689544,0.609375,0.07010383333545178
36,Research on emergency and mass casualty incident (MCI) triage has been limited b,3,0.034525275230407715,-0.00015479326248168945,1.0,0.4800703293702222,0.5051923442311221,1.0,0.08045259997015819,0.59375,0.04287590001088878
37,Large language models (LLMs) have shown potential as general evaluators along wi,4,0.04711651802062988,-0.02986389398574829,0.7999999999999999,0.28276740422103547,0.37725161992911893,1.0,0.06175059999804944,0.5,0.05655363335972652
38,[Abridged abstract] Large Language Models (LLMs) can solve some undergraduate-le,5,0.05327385663986206,-0.0032715201377868652,0.9999999999999999,0.3115368264819817,0.39065235453643465,0.9999999999999999,0.06711709999945015,0.625,0.059098233352415264
39,"This position paper argues that in many realistic (i.e., complex, contextualized",5,0.0015752911567687988,0.020329833030700684,0.8999999999999998,0.41297316487565167,0.510840065624993,0.9999999999999999,0.05391999997664243,0.5,0.06164983337900291
40,Watermarking approaches are proposed to identify if text being circulated is hum,4,0.005359530448913574,-0.013666749000549316,1.0,0.46248477899781404,0.5364991036208312,1.0,0.05178939999314025,0.53125,0.0458388000067013
41,"Phishing websites remain a major cybersecurity threat, exploiting deceptive stru",3,0.00965970754623413,0.0019888877868652344,1.0,0.5511537005167302,0.5584581847843635,1.0,0.0551706999540329,0.359375,0.03833903333482643
42,"LLMs hallucinate, yet some confabulations can have social affordances if careful",3,0.03994894027709961,0.014343976974487305,0.5,0.23639623729852924,0.37988097947451893,1.0,0.05820639996090904,0.484375,0.04519816666531066
43,"Generative AI, including large language models (LLMs) have the potential -- and ",7,0.06000804901123047,-0.026330649852752686,0.9285714285714288,0.22559672515432908,0.3285413369681817,1.0,0.06300019996706396,0.5,0.054714099989117436
44,Large language models (LLMs) have demonstrated remarkable performance and tremen,3,0.0570339560508728,-0.008217871189117432,1.0,0.43175736231065054,0.45853338232462776,1.0,0.07688790000975132,0.53125,0.04547866666689515
45,While large language models (LLMs) often adopt finetuning to unlock their capabi,4,-0.004306614398956299,-0.012006163597106934,1.0,0.3707768785094821,0.4362946659042829,1.0,0.06031929998425767,0.484375,0.04564483331826826
46,Since state-of-the-art LLMs often underperform in languages other than English o,4,-0.007698416709899902,-0.000171661376953125,0.7999999999999999,0.5140192615932025,0.5651840283797752,1.0,0.06176329997833818,0.5,0.06371469999430701
47,The proliferation of LLM bias probes introduces three significant challenges: (1,3,0.033997297286987305,-0.025255978107452393,1.0,0.3964410266641773,0.4341409633473259,1.0,0.05362640001112595,0.34375,0.04371350000534827
48,Recent advancements in multi-model AI systems have leveraged LLM routers to redu,5,0.04807281494140625,-0.0071596503257751465,0.8999999999999998,0.26968829924050813,0.38473834300222115,0.9999999999999999,0.06069000001298264,0.5,0.05108396666279683
49,Rapid evolution of Large Language Models (LLMs) has achieved major advances in r,9,0.016041219234466553,-0.0247228741645813,0.7166666666666667,0.30758947159832106,0.3892162157101145,1.0,0.1463095000362955,1.109375,0.13439123332500458
50,"In this work, we introduce the task of life-long personalization of large langua",5,0.04959744215011597,-0.010347723960876465,0.8999999999999998,0.407575320163189,0.4521978971443142,0.9999999999999999,0.05323710001539439,0.375,0.0443375666703408
