paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,The hallucination problem of Large Language Models (LLMs) significantly limits t,3,0.023731887340545654,-0.006935596466064453,1.0,0.3394482527264094,0.40641074935659843,1.0,0.7240201999666169,5.859375,0.676908066670876
2,Resume screening is perceived as a particularly suitable task for LLMs given the,7,0.0018674135208129883,-0.004874885082244873,0.8571428571428573,0.29516470537796785,0.3804589285685453,1.0,10.4699818000081,83.1875,10.303574933321215
3,"If we use LLMs as judges to evaluate the complex decisions of other LLMs, who...",2,0.0735321044921875,0.010199904441833496,0.9999999999999999,0.441072971573222,0.4476526934547271,0.9999999999999999,0.3003123999806121,2.453125,0.3101925000276727
4,Large language models (LLMs) are transforming human-computer interaction and con,3,0.05499380826950073,0.0005944967269897461,0.5,0.24971436210241235,0.37490890858311055,1.0,0.7558474000543356,6.0,0.7505940666499858
5,The rapid growth and popularity of large language model (LLM) app stores have cr,4,0.06266641616821289,-0.022564351558685303,0.19999999999999998,0.3222278567827451,0.39941126948461514,1.0,1.6332655000151135,13.015625,1.6457125999925968
6,Autonomous agents powered by large language models (LLMs) enable novel use cases,7,0.025381505489349365,-0.026172101497650146,0.42857142857142866,0.29458889118233383,0.36708530002845446,1.0,9.40614330000244,74.5625,8.982734033333449
7,Large Language Models (LLMs) have shown promise in the autonomous driving sector,7,0.014133274555206299,-0.0288122296333313,0.7500000000000002,0.3107597062022921,0.38353453404574606,1.0,10.548165899992455,83.96875,10.455277766683139
8,Large language models (LLMs) can label data faster and cheaper than humans for v,4,0.03383803367614746,-0.021623075008392334,0.7999999999999999,0.35516537967591727,0.41772079488854363,1.0,1.5614911000011489,12.109375,1.4334367333406892
9,Difficult decision-making problems abound in various disciplines and domains. Th,4,-0.00021666288375854492,0.03368896245956421,0.0,0.6296668026321515,0.6473486250683013,1.0,1.6850937000126578,13.375,1.6938216666458175
10,Recent development in large language models (LLMs) has demonstrated impressive d,4,-0.004144787788391113,0.0060495734214782715,0.6000000000000001,0.44451213181873483,0.49006040260792394,1.0,1.672428099962417,13.015625,1.590060799984106
11,While large language models (LLMs) have shown remarkable capability to generate ,5,0.04238766431808472,-0.011454463005065918,0.9999999999999999,0.31280249999413107,0.4022143737785745,0.9999999999999999,3.0437089999904856,24.109375,2.9748921666954025
12,Large language models (LLMs) are being used in data science code generation task,4,0.026467561721801758,-0.007636308670043945,0.7999999999999999,0.33065564429029604,0.40715746366837025,1.0,1.7798942999797873,14.0625,1.7328772333373006
13,Web browsing agents powered by large language models (LLMs) have shown tremendou,7,-0.0015508532524108887,0.0726398229598999,-0.7500000000000002,0.49149866418432486,0.5620341574531538,1.0,11.418280200043228,90.296875,11.782432299999831
14,Effective feedback is essential for fostering students' success in scientific in,4,0.01131516695022583,0.03176116943359375,0.0,0.5249137429093385,0.6073329033943091,1.0,1.4028297999757342,10.984375,1.468833733330636
