paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,An Energy Efficient Multichannel MAC Protocol for Cognitive Radio Ad Hoc   Netwo,8,0.01712554693222046,-0.028873443603515625,1.0,0.2545453369809281,0.3772590865177414,1.0,0.2113721999921836,1.015625,0.07108499998381983
2,Light amplification by stimulated emission from an optically pumped   molecular ,8,0.03326183557510376,-0.048645734786987305,0.9761904761904763,0.26368792391634593,0.3525572506179807,1.0,0.09719170001335442,0.84375,0.06806053331820294
3,Exact Thermodynamics of a Polymer Confined to a Lattice of Finite Size,10,0.019793450832366943,-0.030586600303649902,0.19999999999999998,0.16919691258763153,0.29844362997103724,0.9999999999999999,0.1483956000301987,1.15625,0.14115516666788608
5,Coherent Nonlinear Single Molecule Microscopy,4,0.036807119846343994,-0.039328157901763916,1.0,0.3302181180640835,0.42323966778784927,1.0,0.07645200000843033,0.59375,0.04269993332369874
6,Sparse Difference Resultant,6,0.0008819103240966797,-0.03712821006774902,1.0,0.38305814751101575,0.4624751675468375,1.0,0.06628289999207482,0.5,0.05435160002283131
7,Detector configuration of KAGRA - the Japanese cryogenic   gravitational-wave de,5,0.0158270001411438,0.004296422004699707,0.8999999999999998,0.4033931704718777,0.49978451645356115,0.9999999999999999,0.07011400000192225,0.625,0.053226166657016925
8,"Thermal conductivity of MgO, MgSiO3 perovskite and post-perovskite in   the Eart",7,-0.0009590387344360352,-0.023559212684631348,1.0,0.4056462113934075,0.47537884979517253,1.0,0.10034970002016053,0.875,0.08330386665572102
9,Weighted Logics for Nested Words and Algebraic Formal Power Series,6,0.010657012462615967,-0.0034528374671936035,1.0,0.4124239131944669,0.5066550587633497,1.0,0.0597328000003472,0.46875,0.04243053332902491
10,"Dual electromagnetism: Helicity, spin, momentum, and angular momentum",10,0.0006802678108215332,0.017043232917785645,0.8787878787878788,0.4052517413788427,0.4681663586238189,0.9999999999999999,0.18010630004573613,1.375,0.16897749999770895
11,The asymptotic behavior of Grassmannian codes,4,0.019583284854888916,-0.009517550468444824,0.7999999999999999,0.38603971021003536,0.4645842702351663,1.0,0.06598369998391718,0.46875,0.045472933328710496
12,Polarization and spatial coherence of electromagnetic waves in   uncorrelated di,5,0.013164043426513672,-0.02059781551361084,0.9999999999999999,0.42035254572104747,0.48061057712168825,0.9999999999999999,0.0618240000330843,0.5,0.05354206669532383
13,Polymer heat transport enhancement in thermal convection: the case of   Rayleigh,4,0.014077067375183105,-0.012543976306915283,0.7999999999999999,0.3608933196459789,0.43119482924200664,1.0,0.054347400029655546,0.484375,0.038679033323811986
14,Two kinds of Phase transitions in a Voting model,8,0.008987963199615479,0.018436849117279053,0.880952380952381,0.32553189302588786,0.41937840135381826,1.0,0.06593489996157587,0.5,0.05650736665120348
15,Variations of the Lifshitz-van der Waals force between metals immersed   in liqu,3,0.033467650413513184,-0.011362075805664062,1.0,0.3587911162718233,0.4399546835834134,1.0,0.056938899972010404,0.5,0.04741813333627457
16,Inversive Meadows and Divisive Meadows,9,0.0010360479354858398,-0.04799365997314453,0.9333333333333332,0.40470197991002393,0.4669228416637769,1.0,0.20789089996833354,1.578125,0.1682311333133839
17,Top-Down Mass Spectrometry Imaging of Intact Proteins by LAESI FT-ICR MS,8,0.015278100967407227,-0.0403406023979187,0.9285714285714287,0.3904352983654408,0.4404136753811416,1.0,0.0892325000022538,0.75,0.0724411333212629
18,Analysis of Non-Persistent CSMA Protocols with Exponential Backoff   Scheduling,9,0.04546189308166504,-0.06830042600631714,0.9500000000000001,0.20418495710896892,0.3307499257622764,1.0,0.13320029998430982,1.0,0.1290838333273617
19,The Parameterised Complexity of Counting Connected Subgraphs and Graph   Motifs,4,0.0060773491859436035,-0.004282712936401367,0.7999999999999999,0.4858755873450892,0.5428635020801369,1.0,0.0817360999644734,0.625,0.06371633334007736
20,A family of statistical symmetric divergences based on Jensen's   inequality,5,0.022428393363952637,-0.008741319179534912,0.9999999999999999,0.32053957499146374,0.41985041042920546,0.9999999999999999,0.056599400006234646,0.5,0.040593066660221666
21,Queuing Methodology Based Power Efficient Routing Protocol for Reliable   Data C,7,0.027271032333374023,0.00013750791549682617,0.7500000000000002,0.36944711753545395,0.45130104958146255,1.0,0.08118649997049943,0.625,0.05884159998580193
22,"Operation of a Thick Gas Electron Multiplier (THGEM) in Ar, Xe and Ar-Xe",4,0.03285592794418335,-0.025167644023895264,1.0,0.2739072144306258,0.38210139998503073,1.0,0.05644140002550557,0.359375,0.04997266666032374
23,Hydrodynamic simulations of H entrainment at the top of He-shell flash   convect,12,0.006573736667633057,-0.0313948392868042,0.7740817475138726,0.3047637646111338,0.4051463142579974,1.0,0.1795760000240989,1.5,0.17736733332276344
24,Towards Automated Deduction in Blackmail Case Analysis with Forensic   Lucid,4,0.025918304920196533,-0.03791743516921997,1.0,0.3195819018501639,0.41854117602528035,1.0,0.08499040000606328,0.703125,0.054851733322720975
25,Real-time phasefront detector for heterodyne interferometers,4,0.03253549337387085,0.008433997631072998,1.0,0.4892753331704901,0.5145383799498254,1.0,0.05237739998847246,0.375,0.041658133326563984
26,A new parametrizable model of molecular electronic structure,6,0.0036353468894958496,-0.028152644634246826,1.0,0.3784582511134464,0.4821356897910086,1.0,0.10391629999503493,0.875,0.0924032999901101
27,Formation of Cystine Slipknots in Dimeric Proteins,7,0.0012772679328918457,-0.013663053512573242,1.0,0.44838716515284155,0.49289272242673854,1.0,0.08498990000225604,0.515625,0.056765233321736254
28,On the reachability and observability of path and cycle graphs,4,-0.0004917383193969727,-0.01031804084777832,1.0,0.42393881625181384,0.4805842926112902,1.0,0.07202750002034009,0.59375,0.0667058333250073
29,On the Cover-Hart Inequality: What's a Sample of Size One Worth?,7,0.011806190013885498,0.013651549816131592,0.5714285714285715,0.2638344425685906,0.37976747426229235,1.0,0.06924640003126115,0.578125,0.0634368333267048
30,Improved primary vertex finding for collider detectors,2,0.07355326414108276,-0.05698591470718384,0.9999999999999999,0.5892412070565666,0.6001822970791678,0.9999999999999999,0.04668500000843778,0.375,0.035049400001298636
31,Adaptation of the Modified Adiabatic Approximation to Strong Field   Ionization,4,0.019925832748413086,-0.005755901336669922,1.0,0.4432053053467485,0.5156649586678885,1.0,0.05316299997502938,0.484375,0.04155736664930979
32,A coherent understanding of low-energy nuclear recoils in liquid xenon,7,0.007380008697509766,-0.019957244396209717,1.0,0.5998994590793766,0.65487731389511,1.0,0.07591329998103902,0.625,0.07287336666680251
33,32 Bin Near-Infrared Time-Multiplexing Detector with Attojoule   Single-Shot Ene,6,0.033970773220062256,-0.0057929158210754395,0.942857142857143,0.31429565530987164,0.4092980781028154,1.0,0.06499470002017915,0.5,0.05502419998326028
34,A Unified Relevance Retrieval Model by Eliteness Hypothesis,4,0.0031417012214660645,-0.008127987384796143,0.7999999999999999,0.5613350489445361,0.589931533567796,1.0,0.07211859995732084,0.484375,0.04135013332900902
35,Hole transitions in multiply-charged ions for precision laser   spectroscopy and,3,0.021256625652313232,0.011232316493988037,1.0,0.5113713879173294,0.5295017472716557,1.0,0.052567899983841926,0.359375,0.040801899992705636
36,Training a Feed-forward Neural Network with Artificial Bee Colony Based   Backpr,6,0.0006408095359802246,-0.028466403484344482,0.942857142857143,0.30382203630529164,0.4138725826945354,1.0,0.07200629997532815,0.609375,0.057943666664262615
37,Radio-assay of Titanium samples for the LUX Experiment,5,0.008968055248260498,-0.030988454818725586,0.8999999999999998,0.39003904504429415,0.4456853854530582,0.9999999999999999,0.0657832000288181,0.46875,0.05584929999895394
38,Discovery of Convoys in Trajectory Databases,10,-0.003934621810913086,0.030989646911621094,0.5878787878787878,0.4815896944234992,0.5641968481298146,0.9999999999999999,0.13246079999953508,1.0,0.11181696667335927
39,"Optimizing Scrip Systems: Efficiency, Crashes, Hoarders, and Altruists",7,0.011999547481536865,-0.023806393146514893,0.6785714285714287,0.23889393144005458,0.34724893237641485,1.0,0.09688600001391023,0.75,0.08295083335057522
40,On Optimal Distributed Joint Source-Channel Coding for Correlated   Gaussian Sou,10,0.020771443843841553,-0.03209841251373291,0.4666666666666666,0.2623745578316584,0.3407979928599572,0.9999999999999999,0.14949110004818067,1.1875,0.13609206668722132
41,A Bayesian Approach to Forecasting Solar Cycles Using a Fokker-Planck   Equation,8,0.021096885204315186,-0.052303850650787354,0.880952380952381,0.19136934397395378,0.32290880251496856,1.0,0.1261987000470981,0.96875,0.09462246665498242
42,The complexity of finite-valued CSPs,5,0.006689906120300293,-0.03224402666091919,0.8999999999999998,0.2293837474537838,0.36962243455456145,0.9999999999999999,0.07906999997794628,0.609375,0.07104300001325707
43,Light Enabled Digital Microfluidics:A Technology Leading to a   Programmable Lab,6,-0.005466103553771973,-0.016315579414367676,0.8285714285714287,0.4542516955144247,0.5621218262908435,1.0,0.06235150003340095,0.46875,0.056071233334175
44,Brillouin Lasing with a CaF_2 Whispering Gallery Mode Resonator,3,0.03487342596054077,-0.008870303630828857,1.0,0.30994798757087194,0.40065697433691566,1.0,0.0413766999845393,0.375,0.03597079999356841
45,Energy Loss of High-Energy Particles in Particle-in-Cell Simulation,5,0.03172898292541504,-0.010671377182006836,0.9999999999999999,0.3524074542453932,0.42910174998708484,0.9999999999999999,0.0622698999941349,0.484375,0.04971030001373341
46,Increasing Compression Ratio in PNG Images by k-Modulus Method for Image   Trans,7,0.008635640144348145,0.018727898597717285,0.8571428571428573,0.5856947457830897,0.6629676801769875,1.0,0.07877570000709966,0.625,0.061950666655320674
47,LUXSim: A Component-Centric Approach to Low-Background Simulations,12,0.019852101802825928,-0.0353427529335022,0.5919448657459025,0.1727429429161974,0.28608965616469173,1.0,0.14627369999652728,1.125,0.13815419998718426
48,The Interfacial-Organized Monolayer Water Hindering the Aggregation of   Nanogra,7,0.005077838897705078,-0.03860318660736084,1.0,0.4212534297468437,0.49531048437185443,1.0,0.08514820004347712,0.625,0.07438066667721917
49,A Secured Health Care Application Architecture for Cyber-Physical   Systems,7,-0.004634976387023926,-0.007982194423675537,0.8928571428571429,0.32362654835013893,0.43268807728524883,1.0,0.07088780001504347,0.5,0.06318886669275041
