paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,The hallucination problem of Large Language Models (LLMs) significantly limits t,3,0.023731887340545654,-0.006935596466064453,1.0,0.2944673884387127,0.38060150559573014,1.0,0.16704919998301193,1.25,0.16785480002484596
2,Resume screening is perceived as a particularly suitable task for LLMs given the,7,0.0018674135208129883,-0.004874885082244873,0.8928571428571429,0.4004847003146899,0.5055479476518373,1.0,2.5661110000219196,20.46875,2.4788966000002497
3,"If we use LLMs as judges to evaluate the complex decisions of other LLMs, who...",2,0.0735321044921875,0.010199904441833496,0.9999999999999999,0.39897705857100807,0.41622160502996874,0.9999999999999999,0.10987099999329075,0.875,0.10199653333984315
4,Large language models (LLMs) are transforming human-computer interaction and con,3,0.05499380826950073,0.0005944967269897461,1.0,0.3291690797564872,0.40493878197983585,1.0,0.19297810003627092,1.46875,0.18932380001448715
5,The rapid growth and popularity of large language model (LLM) app stores have cr,4,0.06266641616821289,-0.022564351558685303,1.0,0.29790139961142303,0.37472962608775046,1.0,0.3564329000073485,2.859375,0.34904310000517097
6,Autonomous agents powered by large language models (LLMs) enable novel use cases,7,0.025381505489349365,-0.026172101497650146,1.0,0.21228297090961198,0.3335954337187599,1.0,1.961173499992583,15.6875,1.959395666664932
7,Large Language Models (LLMs) have shown promise in the autonomous driving sector,7,0.014133274555206299,-0.0288122296333313,0.8571428571428573,0.2752691965107093,0.3648247983040087,1.0,2.5170599999837577,20.109375,2.51294493333747
8,Large language models (LLMs) can label data faster and cheaper than humans for v,4,0.03383803367614746,-0.021623075008392334,1.0,0.31101135720408096,0.3884639059955525,1.0,0.35246080002980307,2.765625,0.35664283332880586
9,Difficult decision-making problems abound in various disciplines and domains. Th,4,0.004891932010650635,0.011471331119537354,0.7999999999999999,0.36985058611880783,0.4401378566262547,1.0,0.4153308999957517,3.359375,0.41674506666216377
10,Recent development in large language models (LLMs) has demonstrated impressive d,4,0.0018836259841918945,-0.008257687091827393,1.0,0.3010491953023604,0.42129899057526315,1.0,0.39530169998761266,3.09375,0.38645603333134204
11,While large language models (LLMs) have shown remarkable capability to generate ,5,0.04238766431808472,-0.011454463005065918,0.9999999999999999,0.28482031960044624,0.3900882481020692,0.9999999999999999,0.952392700011842,7.59375,0.9475720333478724
12,Large language models (LLMs) are being used in data science code generation task,4,0.026467561721801758,-0.007636308670043945,0.7999999999999999,0.2675969069544464,0.38447500052433325,1.0,0.4181546999607235,3.375,0.4118132999865338
13,Web browsing agents powered by large language models (LLMs) have shown tremendou,7,0.0035341978073120117,-0.010907292366027832,0.8214285714285715,0.35020853440769745,0.44095170786315363,1.0,2.86504409997724,22.859375,2.833321133356852
14,Effective feedback is essential for fostering students' success in scientific in,4,0.033877432346343994,0.056871652603149414,1.0,0.34798917714852956,0.44539261883340564,1.0,0.35558480001054704,2.734375,0.35857496666722
15,LLM test-time compute (or LLM inference) via search has emerged as a promising r,2,0.05573153495788574,-0.017770230770111084,0.9999999999999999,0.6226753128779225,0.6375737869570783,0.9999999999999999,0.12453390000155196,1.0,0.12278850000196447
16,"Background: There is great interest in agentic LLMs, large language models that ",4,0.02455580234527588,-0.010072529315948486,1.0,0.262562917388568,0.3740065628415916,1.0,0.37581940001109615,3.0,0.36978883333116147
17,Although instruction-tuned large language models (LLMs) have exhibited remarkabl,2,0.07749927043914795,-0.011921525001525879,0.9999999999999999,0.5322038555619236,0.5334414080619511,0.9999999999999999,0.10979409998981282,0.875,0.09595353332891439
18,"We study how to watermark LLM outputs, i.e. embedding algorithmically detectable",8,0.004529356956481934,-0.0058397650718688965,0.9285714285714287,0.28865465661825923,0.389798831938244,1.0,3.5507290000095963,28.34375,3.552694533330699
19,"Modern IR systems are increasingly tasked with answering complex, multi-faceted ",4,0.004112124443054199,-0.02389383316040039,1.0,0.6829671256523571,0.6927622853595711,1.0,0.4584885999793187,3.75,0.4592422666804244
20,Codebooks -- documents that operationalize concepts and outline annotation proce,5,-0.004336297512054443,-0.009512662887573242,0.6,0.41120633737410917,0.5661533383910222,0.9999999999999999,1.026743299968075,8.234375,1.0274828666588292
21,"LLM ensembles are widely used for LLM judges. However, how to estimate their acc",4,0.008391022682189941,0.06141692399978638,0.39999999999999997,0.698583972268818,0.7003583152276766,1.0,0.49382649996550754,3.84375,0.4850065666832961
22,Rapid advancements in large language models (LLMs) have the potential to assist ,4,0.06467807292938232,-0.021932125091552734,1.0,0.295985286458961,0.37683007306993843,1.0,0.4138552999938838,3.40625,0.41339296667138115
23,"Large language models (LLMs) perform strongly on biological benchmarks, raising ",6,0.03760027885437012,-0.016938328742980957,0.8285714285714287,0.23247613129863057,0.33698206276165493,1.0,1.2497249000007287,10.09375,1.2445538666603777
24,This paper shifts focus to the often-overlooked input embeddings - the initial r,5,0.011085212230682373,-0.00927114486694336,0.9999999999999999,0.27242043991502296,0.38680143791443733,0.9999999999999999,0.6987479000235908,5.5,0.6957978666954053
25,Standard simulations of the Iterated Prisoners Dilemma (IPD) operate in determin,3,0.03229057788848877,0.003113687038421631,1.0,0.3469649103747859,0.42130601966425824,1.0,0.30017870001029223,2.296875,0.26960229999773827
26,Large Language Models (LLMs) are increasingly used in decision-making scenarios ,3,0.03749889135360718,-0.016688048839569092,1.0,0.39530257730147483,0.43230776444632596,1.0,0.18321509996894747,1.375,0.17815223332339278
27,"Large Language Models (LLMs), such as the GPT series, have driven significant in",5,0.04371285438537598,0.005080163478851318,0.9999999999999999,0.24527613791997993,0.3653015536822324,0.9999999999999999,0.6763565000146627,5.359375,0.6825207333313301
28,Large language models (LLMs) have achieved remarkable success in natural languag,4,0.05481517314910889,-0.016833901405334473,0.7999999999999999,0.3075959195390359,0.39248485708534475,1.0,0.3902832000167109,3.125,0.3852805999922566
29,One critical challenge in the institutional adoption journey of Large Language M,3,0.03146779537200928,-0.023401260375976562,1.0,0.37541711139179323,0.42729901196836195,1.0,0.18204909999622032,1.5,0.1817274333249467
30,"Recently, Large Language Models (LLMs) have made significant advancements and ar",4,0.03333139419555664,-0.014933466911315918,0.7999999999999999,0.282474131251335,0.39318305640417844,1.0,0.3536493999999948,2.75,0.3538463000052919
31,Large language models (LLMs) have shown great potential in natural language proc,3,0.039803385734558105,-0.017052173614501953,1.0,0.40200555512511865,0.43753220600135917,1.0,0.17128740000771359,1.375,0.16532666668839133
32,Large Language Model (LLM) based coding tools have been tremendously successful ,4,0.0072917938232421875,0.008441805839538574,0.7999999999999999,0.455088418637695,0.5227613415151695,1.0,0.33339990000240505,2.625,0.32662686666784185
33,"Despite the rapid advancement of LLM-based agents, the reliable evaluation of th",5,0.008174717426300049,-0.009070932865142822,0.8999999999999998,0.3755547351792149,0.4741957459637439,0.9999999999999999,1.0486014999914914,8.34375,1.0559458333494451
34,Wav2Prompt is proposed which allows straightforward integration between spoken i,6,0.015153586864471436,-0.031379640102386475,0.942857142857143,0.25161943886794585,0.3631140168562954,1.0,2.0525957999634556,16.28125,2.016384266646734
35,This paper introduces a vision of confidential prompting: securing user prompts ,6,0.061889708042144775,-0.020572543144226074,1.0,0.23845704173274052,0.34005085754472164,1.0,1.52473479998298,12.125,1.525489633359636
36,Research on emergency and mass casualty incident (MCI) triage has been limited b,3,0.034525275230407715,-0.00015479326248168945,1.0,0.4100024915511984,0.4549729819163988,1.0,0.19744329998502508,1.484375,0.19737583332850286
37,Large language models (LLMs) have shown potential as general evaluators along wi,4,0.04711651802062988,-0.02986389398574829,1.0,0.336079131453984,0.4048996345760748,1.0,0.3696306999772787,3.0,0.36372699999871355
38,[Abridged abstract] Large Language Models (LLMs) can solve some undergraduate-le,5,0.05327385663986206,-0.0032715201377868652,0.9999999999999999,0.22887597881937038,0.34702416821324905,0.9999999999999999,0.757247900008224,6.125,0.7524717333532559
39,"This position paper argues that in many realistic (i.e., complex, contextualized",5,0.0015752911567687988,0.020329833030700684,0.9999999999999999,0.48820364685523965,0.5269895312542513,0.9999999999999999,0.6793169000302441,5.40625,0.6970657333537625
40,Watermarking approaches are proposed to identify if text being circulated is hum,4,0.006078660488128662,0.0014797449111938477,0.7999999999999999,0.4900363950847141,0.5545207631160474,1.0,0.3123209999757819,2.5,0.30955993333676207
41,"Phishing websites remain a major cybersecurity threat, exploiting deceptive stru",3,0.00965970754623413,0.0019888877868652344,1.0,0.42212317109146685,0.45971134586213286,1.0,0.17616049997741356,1.34375,0.1723911333247088
