paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,The hallucination problem of Large Language Models (LLMs) significantly limits t,3,0.023731887340545654,-0.006935596466064453,1.0,0.32782555061703605,0.39484439400278853,1.0,0.07280449999962002,0.5,0.03361216668660442
2,Resume screening is perceived as a particularly suitable task for LLMs given the,7,0.0018674135208129883,-0.004874885082244873,0.8928571428571429,0.30151485839892217,0.3981280333469068,1.0,0.06875890004448593,0.5,0.05886749998899177
3,"If we use LLMs as judges to evaluate the complex decisions of other LLMs, who...",2,0.0735321044921875,0.010199904441833496,0.9999999999999999,0.41512431861072285,0.42757181333357613,0.9999999999999999,0.040337300044484437,0.25,0.03491373332993438
4,Large language models (LLMs) are transforming human-computer interaction and con,3,0.05499380826950073,0.0005944967269897461,1.0,0.396427503899994,0.44845330441279857,1.0,0.04157070000655949,0.265625,0.038338700018357486
5,The rapid growth and popularity of large language model (LLM) app stores have cr,4,0.06266641616821289,-0.022564351558685303,1.0,0.3132272320310941,0.39069421362757556,1.0,0.05208110000239685,0.375,0.040917333331890404
6,Autonomous agents powered by large language models (LLMs) enable novel use cases,7,0.025381505489349365,-0.026172101497650146,0.9642857142857145,0.2676782690136968,0.35714218262851727,1.0,0.060249000031035393,0.5,0.07409520000995447
7,Large Language Models (LLMs) have shown promise in the autonomous driving sector,7,0.014133274555206299,-0.0288122296333313,0.9642857142857145,0.23202299625555178,0.3439505880787683,1.0,0.08408639999106526,0.75,0.09717186666481818
8,Large language models (LLMs) can label data faster and cheaper than humans for v,4,0.03383803367614746,-0.021623075008392334,1.0,0.3559515471822445,0.4137400316381898,1.0,0.07508280000183731,0.5,0.0761281000256228
9,Difficult decision-making problems abound in various disciplines and domains. Th,4,0.004891932010650635,0.011471331119537354,1.0,0.44562318568319853,0.49213782687966795,1.0,0.08472360001178458,0.625,0.07892223333086197
10,Recent development in large language models (LLMs) has demonstrated impressive d,4,0.0018836259841918945,-0.008257687091827393,1.0,0.4250026421455919,0.5041107979263815,1.0,0.07539939996786416,0.5,0.08809763330888624
11,While large language models (LLMs) have shown remarkable capability to generate ,5,0.04238766431808472,-0.011454463005065918,0.8999999999999998,0.30019337434940596,0.38685943463246614,0.9999999999999999,0.09415960003389046,0.75,0.08411666667476918
12,Large language models (LLMs) are being used in data science code generation task,4,0.026467561721801758,-0.007636308670043945,1.0,0.22394475983404571,0.37561206863739055,1.0,0.07244350004475564,0.5625,0.06823170000764851
