paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,The hallucination problem of Large Language Models (LLMs) significantly limits t,3,0.023731887340545654,-0.006935596466064453,1.0,0.23089733589275463,0.23823917163199138,1.0,0.17899129999568686,1.375,0.18511760000061864
2,Resume screening is perceived as a particularly suitable task for LLMs given the,7,0.0018674135208129883,-0.004874885082244873,0.9642857142857145,0.11360051552576027,0.126485298781418,1.0,2.609026800026186,20.671875,2.56138009999025
3,"If we use LLMs as judges to evaluate the complex decisions of other LLMs, who...",2,0.0735321044921875,0.010199904441833496,0.9999999999999999,0.3465177894675775,0.3499943587736175,0.9999999999999999,0.11225280002690852,0.875,0.1057137999838839
4,Large language models (LLMs) are transforming human-computer interaction and con,3,0.05499380826950073,0.0005944967269897461,1.0,0.27528378453054725,0.3017966469119569,1.0,0.19960240001091734,1.609375,0.20785099999435866
5,The rapid growth and popularity of large language model (LLM) app stores have cr,4,0.06266641616821289,-0.022564351558685303,1.0,0.238344937228261,0.26565830824917164,1.0,0.36560720001580194,2.875,0.37063489999854937
6,Autonomous agents powered by large language models (LLMs) enable novel use cases,7,0.025381505489349365,-0.026172101497650146,1.0,0.14179536280980232,0.18044220965922791,1.0,2.099236300040502,16.640625,2.0423185333493166
7,Large Language Models (LLMs) have shown promise in the autonomous driving sector,7,0.014133274555206299,-0.0288122296333313,0.8571428571428573,0.16679883112566093,0.19015506886533887,1.0,2.654302800016012,21.21875,2.5734025333270742
8,Large language models (LLMs) can label data faster and cheaper than humans for v,4,0.03383803367614746,-0.021623075008392334,1.0,0.22946129451020075,0.24617171397641618,1.0,0.381568500015419,2.984375,0.3666502999840304
9,Difficult decision-making problems abound in various disciplines and domains. Th,4,0.004891932010650635,0.011471331119537354,0.7999999999999999,0.06550477184523723,0.09363400485960341,1.0,0.4344085000338964,3.5,0.43453550001140684
10,Recent development in large language models (LLMs) has demonstrated impressive d,4,0.0018836259841918945,-0.008257687091827393,1.0,0.16981582429401215,0.17843280390380142,1.0,0.4295548000372946,3.390625,0.39946163333176327
11,While large language models (LLMs) have shown remarkable capability to generate ,5,0.04238766431808472,-0.011454463005065918,0.9999999999999999,0.2167577631734164,0.252195020352825,0.9999999999999999,1.004061100014951,8.0625,0.9761216333329988
12,Large language models (LLMs) are being used in data science code generation task,4,0.026467561721801758,-0.007636308670043945,0.7999999999999999,0.2195248407600171,0.26156548066889374,1.0,0.4493863999960013,3.625,0.4291366333491169
13,Web browsing agents powered by large language models (LLMs) have shown tremendou,7,0.0035341978073120117,-0.010907292366027832,0.8928571428571429,0.10802773944516877,0.12489330315263225,1.0,3.0046221999800764,24.0625,2.8861134333419614
14,Effective feedback is essential for fostering students' success in scientific in,4,0.033877432346343994,0.056871652603149414,1.0,0.1628914496220744,0.17282184739144535,1.0,0.3868650000076741,3.109375,0.37441866666389007
15,LLM test-time compute (or LLM inference) via search has emerged as a promising r,2,0.05573153495788574,-0.017770230770111084,0.9999999999999999,0.46324911713600153,0.5125622984923868,0.9999999999999999,0.13189039996359497,1.015625,0.1306346666921551
16,"Background: There is great interest in agentic LLMs, large language models that ",4,0.02455580234527588,-0.010072529315948486,1.0,0.19509966555427058,0.21820105505368445,1.0,0.40024999994784594,3.140625,0.38596069999039173
17,Although instruction-tuned large language models (LLMs) have exhibited remarkabl,2,0.07749927043914795,-0.011921525001525879,0.9999999999999999,0.45528960227966303,0.46463511329691176,0.9999999999999999,0.10695649997796863,0.875,0.09886649999922763
18,"We study how to watermark LLM outputs, i.e. embedding algorithmically detectable",8,0.004529356956481934,-0.0058397650718688965,0.9285714285714287,0.0939197866417511,0.11150260202373748,1.0,3.7276670999708585,29.703125,3.67763340001693
19,"Modern IR systems are increasingly tasked with answering complex, multi-faceted ",4,0.004112124443054199,-0.02389383316040039,1.0,0.3136487668817186,0.32512767334280135,1.0,0.4818490000325255,3.796875,0.47962629998801276
20,Codebooks -- documents that operationalize concepts and outline annotation proce,5,-0.004336297512054443,-0.009512662887573242,0.6,0.14676789935201745,0.19368692357642772,0.9999999999999999,1.087261300010141,8.609375,1.054685600004935
21,"LLM ensembles are widely used for LLM judges. However, how to estimate their acc",4,0.008391022682189941,0.06141692399978638,0.39999999999999997,0.10188920630390358,0.16984449265899892,1.0,0.5574716000119224,4.421875,0.5089148000115529
22,Rapid advancements in large language models (LLMs) have the potential to assist ,4,0.06467807292938232,-0.021932125091552734,1.0,0.24371484067318347,0.2798681073661559,1.0,0.4401204999885522,3.484375,0.42738970000452053
23,"Large language models (LLMs) perform strongly on biological benchmarks, raising ",6,0.03760027885437012,-0.016938328742980957,0.8285714285714287,0.15973612126583742,0.2017872729932985,1.0,1.3210266000241973,10.46875,1.2799861666668828
