paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
1,The hallucination problem of Large Language Models (LLMs) significantly limits t,3,0.023731887340545654,-0.006935596466064453,1.0,0.18063804746720402,0.1908054184603499,1.0,0.17743840004550293,1.375,0.18726023333147168
2,Resume screening is perceived as a particularly suitable task for LLMs given the,7,0.0018674135208129883,-0.004874885082244873,0.9642857142857145,0.11243978428089105,0.12518759419506575,1.0,2.5846766000031494,20.65625,2.538108600031895
3,"If we use LLMs as judges to evaluate the complex decisions of other LLMs, who...",2,0.0735321044921875,0.010199904441833496,0.9999999999999999,0.3465178313077255,0.3499944001981584,0.9999999999999999,0.11182729998836294,0.96875,0.10414256665778036
4,Large language models (LLMs) are transforming human-computer interaction and con,3,0.05499380826950073,0.0005944967269897461,1.0,0.24342099923009722,0.2771407035149056,1.0,0.2010199999785982,1.53125,0.21169593332645795
5,The rapid growth and popularity of large language model (LLM) app stores have cr,4,0.06266641616821289,-0.022564351558685303,1.0,0.2178762765980956,0.252559269670488,1.0,0.3642627999652177,2.875,0.36159640001521137
6,Autonomous agents powered by large language models (LLMs) enable novel use cases,7,0.025381505489349365,-0.026172101497650146,1.0,0.14049946304747585,0.1794502690200331,1.0,2.082801799988374,16.671875,2.0091973999903225
7,Large Language Models (LLMs) have shown promise in the autonomous driving sector,7,0.014133274555206299,-0.0288122296333313,0.8928571428571429,0.16582083334512907,0.18999376018979003,1.0,2.644131799985189,20.953125,2.5819807333367257
8,Large language models (LLMs) can label data faster and cheaper than humans for v,4,0.03383803367614746,-0.021623075008392334,1.0,0.2040024068547429,0.23224605733894135,1.0,0.39279830001760274,3.234375,0.3701767999834071
9,Difficult decision-making problems abound in various disciplines and domains. Th,4,0.004891932010650635,0.011471331119537354,1.0,0.08768831226078094,0.10084573943806154,1.0,0.4405541999731213,3.5,0.42651196668157354
10,Recent development in large language models (LLMs) has demonstrated impressive d,4,0.0018836259841918945,-0.008257687091827393,1.0,0.14046505390792416,0.15987112034437356,1.0,0.42080279998481274,3.40625,0.4054776333505288
